order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD306897,ID0777788322,2019-06-28,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('Thunder line', 1)]",9260,77.62,-37.8078888,144.95454719999995,15,7948.62,Winter,True,0.8463,has great features. tells you when you have too many ... stays charged for at least 2 days on a single charge. has great features. tells you when you have too many open aps. i had a note 4 before. wouldn't hold a charge even with a new battery. i'm highly satisfied with this phone!!,True
ORD438147,ID2948774559,2019-05-04,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 1), ('Thunder line', 2)]",16765,77.04,-37.8144278,144.9744102,25,12650.79,Autumn,True,0.6307,the digico-inferno is an inexpensive wifi device we use for answering messages and is quickly shifted from person to person as well as moved from room to room.,True
ORD360142,ID0294622368,2019-02-10,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",18030,36.415,-37.8186583,144.96702539999995,15,15361.915,Summer,True,0.2222,horrible battery battery life was very bad.,False
ORD021552,ID1449285230,2019-10-26,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,104.23,-37.8159878,144.98306430000005,10,6233.23,Spring,True,1.2232,i am very satisfied. the phone was as described. it looked brand new and so far there have been no issues with it. i am very satisfied.,True
ORD018628,ID4236838307,2019-11-23,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Universe Note', 1)]",6905,87.69,-37.8146821,144.9383025,25,5266.44,Spring,True,0.8027,phone doesn't turn on my phone doesn't want to turn on and i have tried to charge it but still it doesn't turn on. what must i do because the return date was on the 12 may 2018?,False
ORD210687,ID0746912569,2019-01-14,Nickolson,"[('Thunder line', 1), ('pearTV', 1)]",8490,118.755,-37.8244066,144.9830515,5,8184.255,Summer,False,1.352,amazing phone. love this phone.,True
ORD297195,ID1224821968,2019-04-17,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 2)]",19250,79.05,-37.8140484,144.9379666,0,19329.05,Autumn,True,0.815,"excellent phone! i got a 32gb special edition excellent phone! i got a 32gb special edition, i bought it for my girlfriend, she was doubting about windows phone but she loves the simplicity and built quality of a xp phone.",True
ORD085362,ID0304168536,2019-12-21,Nickolson,"[('iStream', 1), ('Lucent 330S', 2)]",2610,71.42,-37.8229997,144.9644869,15,2289.92,Summer,False,0.6623,you get what you pay for. so far it's a great phone.,True
ORD188379,ID0588198714,2019-01-26,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 1), ('Thunder line', 1)]",4785,73.63,-37.8122401,144.9736344,0,4858.63,Summer,False,0.7933,good deal good purchase and works really well.,True
ORD062361,ID2187980390,2019-05-19,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1), ('iStream', 2)]",6845,63.93,-37.813483700000006,144.9656425,10,6224.43,Autumn,False,0.6647,work it's ben working good,True
ORD451104,ID0305106874,2019-08-19,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125,74.69,-37.8091594,144.94407030000005,25,14418.44,Winter,True,0.4717,great little candybar phone for those who do not want ... great little candybar phone for those who do not want a smart phone. got it for a friend who needed a phone but nothing fancy she loves it.,True
ORD085729,ID6167191694,2019-07-13,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",17720,66.91,-37.8188099,144.95490680000003,15,15128.91,Winter,False,0.9704,cannot use playstore download app received my phone last week. everything is good. but the only problem is i cannot use playstore to download any apps. the downloading is pending forever. any solution?,True
ORD161436,ID3394726515,2019-03-23,Nickolson,"[('Thunder line', 1), ('Universe Note', 1), ('Toshika 750', 1)]",9950,63.31,-37.8170501,144.96158390000005,15,8520.81,Autumn,True,0.7214,didn't work wont stay charged even with a brand new battery. sadly it will be going back this week.,False
ORD250249,ID3202364311,2019-09-08,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610,102.59,-37.8152854,144.9578615,5,2582.09,Spring,True,0.9927,amazing phone great features and great camera works wonderfully. i couldn't be happier with my phone love it highly recommend this product.,True
ORD275509,ID3210156249,2019-02-08,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",5340,90.42,-37.8088022,144.94840369999997,0,5430.42,Summer,True,0.4466,great phone! this is a great phone. i have had little to no problems with it. i would recommend this phone to anyone.,True
ORD378786,ID0594193025,2019-11-18,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('pearTV', 2)]",23720,99.51,-37.8163549,144.9657444,0,23819.51,Spring,True,0.4174,"it's worth that money than you spect work well with metro pcs,not problems ,dallas fort worth area",True
ORD109865,ID0746912580,2019-10-20,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",10480,82.0,-37.824146,144.9835879,0,10562.0,Spring,False,1.3803,good phone for the money good phone for the money,True
ORD340258,ID5002595087,2019-02-03,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,75.52,-37.8124096,144.95361090000003,25,12810.52,Summer,True,0.5761,not an unlocked phone-fraud phone is not unlocked. verizon phone.,False
ORD398423,ID4520380509,2019-01-02,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Thunder line', 1)]",13280,78.55,-37.81168270000001,144.95637549999995,15,11366.55,Summer,True,0.8258,one star this is not an open phone. it has no sim slot and must be activated by verizon.,False
ORD009048,ID3945799034,2019-07-18,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",26460,50.67,-37.8191041,144.9540865,0,26510.67,Winter,False,0.9451,"on the other side of the call people do not ... on the other side of the call people do not listen to me also this cell phone is not refuerbished, has signs of use, the camera has some scratches, and does not work well. dont buy this phone ,",False
ORD435026,ID0282825786,2019-03-05,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Universe Note', 1), ('pearTV', 1)]",12510,81.12,-37.8026746,144.9505629,10,11340.12,Autumn,True,1.1547,"i am guilty of not setting this up, i had my youngest daughter do it. she did not seem to have much trouble figuring it out. so i would have to assume it was not very difficult. i have not tried to use it  yet but my oldest seems to like it so she ordered one for herself.",True
ORD082798,ID6167441080,2019-05-02,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125,63.85,-37.8158455,144.9652007,5,7782.6,Autumn,False,0.4899,perfect!!! i love everything about my phone especially playing pubg,True
ORD111969,ID6167344376,2019-04-08,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Alcon 10', 2)]",31380,64.72,-37.8118508,144.96749609999995,15,26737.72,Autumn,False,0.7722,"five stars phone looks and works like now, not single scratch. seller is awesome great communication",True
ORD276056,ID4418536063,2019-10-26,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('pearTV', 2), ('Olivia x460', 2)]",28340,110.9,-37.8021972,144.9630762,15,24199.9,Spring,True,1.8281,it comes just as described on the website i like everything about this phone,True
ORD462512,ID2702095693,2019-11-30,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",20900,74.77,-37.8106277,144.9904765,0,20974.77,Spring,False,0.4241,great service!! very happy with this purchase. it came 2 days early and looks and runs as if it were brand new. i will definitely be using these guys for all my future phones.,True
ORD397418,ID2266560307,2019-05-10,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",11860,62.81,-37.81165220000001,144.9563176,25,8957.81,Autumn,True,0.8213,"unreliable phone this is the second time i have had issues with this phone. the first had an issue with the speaker, which i chalked up to software. this one the power button fell out and can't be turned on now. not great support from the sellers or manufacturers.",False
ORD119602,ID0248746931,2019-07-28,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2), ('iStream', 2)]",18630,64.7,-37.8235824,144.99598569999995,5,17763.2,Winter,True,1.5138,"that is the reason it did not like me. this phone was unlocked but no gsm, that is the reason it did not like me.",False
ORD139197,ID2190483585,2019-09-12,Thompson,"[('Candle Inferno', 2), ('iStream', 2)]",1160,63.99,-37.8080765,144.96041200000005,15,1049.99,Spring,False,1.2802,they o my give you 1 month to found out ... they o my give you 1 month to found out if anything is wrong well i just went passed my month my phone has a eco on the side of the caller so i am stuck with that don't work right never buy from this place again,False
ORD410649,ID0319157921,2019-07-31,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 2)]",8430,33.99,-37.8056468,144.96821509999995,15,7199.49,Winter,False,1.4461,"fantastic phone. highly recommended. this 📱 phone has established itself as my prizeed possession. i have 3 phones - the j7, the lg x power, and the zte warp 7. by far the best of the 3. smooth as silk, fast as lightening, and and flawless in operation. who could want more?",True
ORD224240,ID6167489491,2019-09-07,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",14485,85.46,-37.818828,144.9622987,10,13121.96,Spring,True,0.6383,"junk! no end to the problems this phone has. fails at nearly every task. when it works, fine. it seems to randomly reset itself for nearly any app. it's discarded now and written off as a total loss",False
ORD168118,ID6167440968,2019-10-29,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,74.33,-37.815294,144.963572,15,9500.83,Spring,False,0.6415,not bad! works well and looks good too! didn’t have any scratches! so far so good!,True
ORD237334,ID2190483585,2019-11-04,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",20040,105.82,-37.8080765,144.96041200000005,15,17139.82,Spring,True,1.2802,buy it really great phone had to throw away my alcon x after using it,True
ORD059040,ID0571459351,2019-09-05,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",7670,100.45,-37.810778000000006,144.9391446,15,6619.95,Spring,True,0.7281,"exactly as described... fast shipping, and great product. just as described. thank you.",True
ORD357497,ID0250933577,2019-03-10,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 2), ('Toshika 750', 1)]",22250,69.07,-37.8229927,145.0065988,10,20094.07,Autumn,False,1.7585,just like new needed to update wifes phone. arrived like new transferred account for her. been working great ever since.,True
ORD383548,ID0030287386,2019-06-04,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 2), ('Olivia x460', 2)]",27550,56.28,-37.8028523,144.96799740000003,25,20718.78,Winter,False,1.7577,"no good phone, phone is turning off by itself. the phone is turning off several during the day. isn't turning back on no when i need it.",False
ORD353515,ID4287120807,2019-02-17,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 2)]",23720,69.68,-37.81087670000001,144.98720269999995,0,23789.68,Summer,False,0.7129,i like the phone thanks i like the phone thanks,True
ORD482994,ID6167265866,2019-01-17,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,88.68,-37.8164377,144.967108,10,7198.68,Summer,True,0.3222,works on great i  use it with my arlo security system,True
ORD165774,ID0591398359,2019-08-04,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 1)]",5865,48.0,-37.8216294,144.9614117,5,5619.75,Winter,False,0.7914,two stars wasn't us cellular,False
ORD086578,ID6167266613,2019-08-29,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 1)]",4265,65.04,-37.81264,144.9651106,5,4116.79,Winter,False,0.7694,good phone like product,True
ORD465400,ID0248208582,2019-03-06,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Thunder line', 2), ('iAssist Line', 2)]",16010,68.58,-37.8006652,144.9723164,0,16078.58,Autumn,True,2.0107,did not care for this product. had difficulty downloading some aps.,False
ORD178709,ID0207085788,2019-07-21,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 2), ('Toshika 750', 2)]",26570,82.59,-37.8106519,145.01599869999995,10,23995.59,Winter,True,1.8278,hi ticket quality item a bit pricey but worth it. facial recognition works as password,True
ORD256627,ID0282825864,2019-06-22,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('Universe Note', 2)]",20745,65.3,-37.8044416,144.9508031,15,17698.55,Winter,False,0.9734,five stars very easy to put on my olivia j5 and a very good fit.,True
ORD251446,ID0560985148,2019-11-29,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,73.41,-37.816492,144.94597119999997,25,2660.91,Spring,False,0.4359,happy product as advertised. shipping was fast.,True
ORD137471,ID2457712046,2019-03-13,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('Universe Note', 2)]",12810,67.26,-37.8044394,144.9785221,15,10955.76,Autumn,False,1.5945,buy it i amazing for it price,True
ORD316592,ID0589472358,2019-08-02,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,78.0,-37.8093223,144.9730396,0,7618.0,Winter,True,1.0768,five stars awesome product great shipper,True
ORD239958,ID0746912612,2019-03-21,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600,67.88,-37.8248801,144.9847117,10,2407.88,Autumn,False,1.5055,how did i live this long without the thunder . you get to enjoy any music style  just my asking iassist . going to up-greade to the wireless . love the thunder . love you too iassist .,True
ORD291326,ID1560149489,2019-10-11,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",8930,77.22,-37.8164079,144.93734719999995,15,7667.72,Spring,False,0.9507,it's a great item to have when you are out and about. it's easy to connect to wi-fi and it's small enough to fit in my purse.,True
ORD104034,ID0038779052,2019-06-12,Bakers,"[('Alcon 10', 2), ('iStream', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",20855,118.815,-37.7998315,144.9929005,5,19931.065,Winter,True,1.1499,five stars olivia are the best phones.,True
ORD160841,ID0634784120,2019-04-15,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455,79.91,-37.8139739,144.9377565,10,3189.41,Autumn,True,0.8317,four stars perfect phone wife loved it,True
ORD113008,ID6167489365,2019-09-14,Thompson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,76.35,-37.8119981,144.9568429,5,15133.85,Spring,False,0.8628,terrific seller terrific devia we z few aase. ez the devise arrived sooner and in better than expected condition. barely noticeable cosmetic imperfections as advertised. unscratched screen. i'm very pleased and recommend this seller.,True
ORD192868,ID0299029572,2019-03-01,Bakers,"[('iAssist Line', 2), ('iStream', 2)]",4750,81.54,-37.8011642,145.00912319999995,15,4119.04,Autumn,True,1.5682,love this wished i had gotten it sooner,True
ORD117966,ID4416171557,2019-12-14,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",11040,93.7,-37.8054831,144.9498234,5,10581.7,Summer,True,0.8362,"great phone. i previously had an s6 and this one the s7 edge is is even nicer, great phone.",True
ORD465735,ID0299027333,2019-02-04,Bakers,"[('Thunder line', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2)]",4140,80.37,-37.80104420000001,145.008336,25,3185.37,Summer,False,1.5236,"good buy i have my phone almost a month now. so far it is just as new. camera is great , battery life is surprisingly good so far.i am enjoying it and i hope it serves me for a longtime.",True
ORD276791,ID3212411890,2019-09-09,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Universe Note', 2), ('iAssist Line', 2)]",35560,100.27,-37.8068714,144.9456083,25,26770.27,Spring,True,0.6585,great phone i've been using it for a couple of weeks now and the phone has met all of my expectations. battery life is great and i've been enjoying not having to worry about the available memory space.,True
ORD036279,ID0417270193,2019-03-31,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175,80.59,-37.8108905,144.9886992,0,11255.59,Autumn,True,0.5831,"eh i've bought refurbished before, so i've come to expect some wear and tear, but this one was pretty beat up. every corner was busted and the screen had a noticable scratch with several less noticable ones.",True
ORD397350,ID0634783577,2019-03-02,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('Olivia x460', 2), ('Universe Note', 1)]",27160,80.31,-37.812257,144.9366091,25,20450.31,Autumn,True,0.921,fantastic this is exactly what i wanted. the seller was fantastic. i was having some a challenge because im not phone literate and he was very patient and very helpful.,True
ORD217470,ID0575560977,2019-08-13,Nickolson,"[('iStream', 2), ('pearTV', 2)]",12920,39.835,-37.8259124,144.9816174,10,11667.835,Winter,True,1.3376,great phone. it came with a charging adapter from ... great phone. it came with a charging adapter from asia and the seller sent an us adapter. it works well,True
ORD115693,ID5556316824,2019-12-16,Thompson,"[('pearTV', 1), ('Candle Inferno', 2)]",7170,77.58,-37.80782429999999,144.93392880000005,0,7247.58,Summer,False,1.2755,five stars works great. exactly as expected,True
ORD192597,ID6097143772,2019-06-13,Bakers,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,64.8,-37.8023964,145.0040747,25,10452.3,Winter,False,1.1491,awesome!! loving iassist,True
ORD084746,ID0310727773,2019-07-22,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Thunder line', 1), ('Olivia x460', 2)]",9940,51.19,-37.8105489,144.93584840000003,10,8997.19,Winter,False,1.0147,one star trying to contact the seller. phone doesn't take charge.,False
ORD249888,ID2640755142,2019-08-16,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",9680,68.14,-37.803438,144.9534492,0,9748.14,Winter,False,1.1712,"nice phone i liked it, but it gets laggy and bogged down with heavy use. nice sized screen. needs special charging cords (usb3.0) i switched back to the alcon 6 plus. to me a higher quality product better build too.",True
ORD240702,ID2850399839,2019-04-14,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,63.28,-37.81472700000001,144.9539234,5,7435.28,Autumn,False,0.6447,easy to use.,True
ORD311492,ID0233315115,2019-06-02,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Candle Inferno', 1), ('pearTV', 1)]",8270,70.25,-37.800578,144.97359880000005,10,7513.25,Winter,True,2.0369,it broke so quick. you get what you pay for honestly.,False
ORD353844,ID0591259264,2019-04-01,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('Olivia x460', 1), ('Universe Note', 2)]",14625,69.33,-37.8236214,144.95588869999997,25,11038.08,Autumn,False,1.3253,five stars nice phobe,True
ORD272740,ID0664380401,2019-10-24,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",31700,98.61,-37.8197947,144.9731057,0,31798.61,Spring,True,0.3399,awesome phone for the money! great phone for the price. no 5g wifi but still fast enough for all apps.,True
ORD368097,ID0233314936,2019-09-29,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 2)]",36150,42.975,-37.8027201,144.9741767,15,30770.475,Spring,False,1.8134,"excellent! got this really fast, in excellent condition, have only used it a couple hours so far but no complaints. looked brand new! love it!",True
ORD426179,ID0161535870,2019-07-28,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 1)]",6050,79.49,-37.8126102,144.9587891,5,5826.99,Winter,True,1.0307,good looking i liked it.personal use,True
ORD260740,ID0361227455,2019-08-26,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2), ('iStream', 1)]",11240,81.82,-37.8011213,144.9762382,0,11321.82,Winter,True,1.9408,i love this phone! i ordered a olivia universe s7 and am super happy with it. only been using it for a day but it's exactly what i wanted!,True
ORD091855,ID5002595087,2019-11-12,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",22780,75.83,-37.8124096,144.95361090000003,5,21716.83,Spring,False,0.5761,"great purchase peace of mind when backed by 90 day warranty. works good. camera and speed upto the point. if you are okay with previous year phone and most important save a few hundred bucks, go for this. you will not be dissappoited.",True
ORD001426,ID0441030950,2019-08-09,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2), ('Universe Note', 1)]",14550,76.51,-37.8114807,144.93783190000005,0,14626.51,Winter,True,0.8231,"i bought this for my son for christmas. he loves it. he can use it to access the web. this item is great for kids, it is education. you canaccess over 13,000 books on digico. it has helped my son with his reading.",True
ORD041147,ID3804564098,2019-08-11,Bakers,"[('Thunder line', 1), ('iStream', 1)]",2330,66.23,-37.8205705,144.9956122,5,2279.73,Winter,False,1.1776,"straight talk its a great phone for its price. if you want to use this phone for straight talk you have to go to there web site and order a .99 cent ""at&t"" sim from other wise it will only work with at&t services",True
ORD044667,ID2384091388,2019-08-15,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Alcon 10', 1), ('iStream', 2)]",13925,63.64,-37.8081839,144.9731736,0,13988.64,Winter,True,1.2019,decieved one week after start using it the viewer stop working. please send me a duplicate of the buyng ticket so that i can try using the garantee in brazil.,False
ORD017984,ID0582799002,2019-07-23,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,67.48,-37.8220526,144.9829349,15,4104.98,Winter,False,1.2382,"the phone is a great phone, however the phone is a great phone, however, this one specifically has bad reception. my old phone, i could get service nearly anywhere; this one, i don't even get phone calls in my own house. other than that, the phone has been great.",True
ORD429960,ID0440051881,2019-09-13,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",8995,89.35,-37.8198249,144.99543469999998,5,8634.6,Spring,True,1.0943,bad phone never buy it bad phone never buy it .it is very complicated and you cannot download the apps you like.it takes you through whole lot.,False
ORD086064,ID0283334486,2019-08-10,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",14925,66.97,-37.7998732,144.95414219999995,0,14991.97,Winter,True,1.5547,wrong item the product was advertised as a olivia universe note 3 n900a for at&t and i got olivia universe note 3 n900v for verizon now i have to get a verizon sim and phone minutes,False
ORD180347,ID0635529684,2019-09-16,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 1)]",4825,100.51,-37.813532,144.9410007,10,4443.01,Spring,True,0.5421,perfecto muy bonito y muy bueno para el precio,True
ORD300609,ID1888086809,2019-07-25,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 1), ('pearTV', 1)]",21760,71.35,-37.7995959,144.96054109999997,15,18567.35,Winter,False,1.877,five stars like,True
ORD303178,ID5001030326,2019-01-08,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 1)]",20170,71.69,-37.8115569,144.9525449,5,19233.19,Summer,False,0.4974,"so happy with this phone!!! such a nice, sleek, good looking, amazing working, awesome phone. so many cool unexpected features. and so many accessories you can buy for it.",True
ORD183486,ID0372993596,2019-03-26,Nickolson,"[('iStream', 1), ('pearTV', 2), ('Olivia x460', 1), ('Universe Note', 1)]",17445,66.59,-37.8074388,144.97811299999995,15,14894.84,Autumn,False,1.4523,great gifts great item! will buy from again.,True
ORD464545,ID0129953571,2019-09-20,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iStream', 1), ('Alcon 10', 2)]",23600,72.92,-37.8101954,144.9971252,25,17772.92,Spring,False,0.168,great love it,True
ORD025558,ID0356449502,2019-12-19,Bakers,"[('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",13130,91.86,-37.8073959,144.9869308,0,13221.86,Summer,True,0.7854,great deal phone arrived in perfect condition. great deal!,True
ORD393023,ID0628175729,2019-11-17,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,95.37,-37.8127759,144.9483624,15,2551.87,Spring,True,0.1143,best cellphone very nice phone.very happy with it,True
ORD489560,ID0289602878,2019-03-31,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,63.15,-37.811453,144.9489719,0,2148.15,Autumn,False,0.2155,five stars very good. nice condicion. fast shipping,True
ORD346727,ID0248746741,2019-01-08,Bakers,"[('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2), ('Lucent 330S', 2)]",32670,93.18,-37.8151829,144.9980124,15,27862.68,Summer,True,0.627,"awesome! rooted it, got rid of the bloatware, and this phone rocks! should last for a long while....",True
